SMILES,Solubility,MolLogP,MolMR,HeavyAtomCount,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,TPSA,LabuteASA,BertzCT
Clc1cc(NC(=O)Nc2ccccc2)ccn1,-3.8028,3.3790000000000004,68.33040000000001,17,2,86,2,54.02,103.63760011504564,516.1690076839118
Clc1ccc(c(Cl)c1)c2c(Cl)cccc2Cl,-6.65,5.967200000000002,71.91800000000002,16,1,82,2,0.0,113.70156223308769,514.2871240740592
Clc1ccc(c(Cl)c1)c2cc(Cl)cc(Cl)c2Cl,-7.82,6.620600000000001,76.92800000000003,17,1,88,2,0.0,124.00482845996933,577.348938365776
Clc1cc(Cl)cc(c1)c2c(Cl)ccc(Cl)c2Cl,-7.95,6.620600000000001,76.928,17,1,88,2,0.0,124.00482845996935,557.0989383657761
Clc1ccc(cc1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.88,6.6206000000000005,76.92800000000003,17,1,88,2,0.0,124.00482845996933,533.8489383657761
Clc1cc(Cl)cc(c1)c2cc(Cl)c(Cl)cc2Cl,-7.47,6.620600000000001,76.928,17,1,88,2,0.0,124.00482845996933,557.0989383657761
Clc1ccc(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.01,7.274000000000001,81.938,18,1,94,2,0.0,134.308094686851,620.4500798683472
Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)cccc2Cl,-8.13,7.274000000000001,81.938,18,1,94,2,0.0,134.30809468685104,600.2000798683473
Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.42,8.580799999999998,91.95800000000001,20,1,106,2,0.0,154.91462714061439,678.3291147319976
CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,-2.5622,1.3202999999999996,68.71840000000002,18,6,100,1,89.03,110.32299978676113,413.2545543588203
COc1ccc(NC(=N)Nc2ccc(OC)cc2)cc1,-2.7345,3.1625700000000014,80.96010000000003,20,4,104,2,66.37,117.59548949424547,513.1774267055373
CC[S](=O)(=O)Oc1ccc2OCC(C)(C)c2c1,-2.9921,2.0851,65.05180000000004,17,3,94,1,52.60000000000001,101.67671736920576,531.4366523841107
CC(=O)NC(=O)COC(=O)c1ccccc1,-2.4003,0.5060999999999996,55.54820000000002,16,3,84,1,72.47,92.40408740472624,399.70540649183863
Clc1ccc(Oc2ccccc2Cl)c(Cl)c1,-4.9499,5.4391000000000025,67.98800000000003,16,2,82,2,9.23,108.51184123571286,511.3671014776177
CC(C)N1C(=O)N(CSC1=NC(C)(C)C)c2ccccc2,-5.5307,4.1822000000000035,90.93800000000006,21,2,114,1,35.910000000000004,130.7746150616097,534.2031124676994
Nc1c(Cl)c(F)nc(OCC(O)=O)c1Cl,-3.4475,1.5731,51.7582,15,3,82,1,85.44,93.56219496468565,413.7120377294033
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.0025,7.395680000000005,126.10669999999999,35,8,182,3,71.35,205.59605530659252,1210.4541526746402
OCC(Cl)(Cl)Br,-0.4424,1.505,30.449799999999996,6,1,38,0,20.23,54.37250695382688,41.30296890880646
Clc1cccc(c1)N(C2CCOC2=O)C(=O)C3CC3,-2.6878,2.3985000000000003,71.02600000000002,19,3,100,1,46.61,115.83896705429085,527.1772912714513
CC(CC(C)(C(O)=O)C(O)=O)C(O)=O,-0.1086,0.2727,44.7954,14,5,80,0,111.9,80.16111338532514,255.00506953970532
OC(=O)c1occ(Cl)c1Cl,-1.8263,2.2846,35.6873,10,1,54,1,50.44,66.15296280397352,265.8568215166631
Clc1cc(Cl)cc(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.1,7.9274000000000004,86.94800000000001,19,1,100,2,0.0,144.61136091373268,614.3579666719706
COC(=O)C(C)Oc1ccc(Oc2ncc(cc2Cl)C(F)(F)F)cc1,-4.6064,4.486400000000002,82.87100000000002,25,5,134,2,57.650000000000006,145.83488610271527,750.0353143844725
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1,-5.5836,5.003300000000004,91.71200000000003,27,8,146,2,57.650000000000006,154.62644621902348,730.1151369452534
COC(=O)c1cc(C)ccc1C2=NC(C)(C(C)C)C(=O)N2,-2.3262,2.07272,80.44120000000004,21,3,112,1,67.75999999999999,123.95676720899638,634.4093015647204
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.8765,6.627980000000005,118.05700000000004,33,9,170,3,68.55000000000001,190.6909367226835,1095.2796784429293
CCCCCCCCOC(=O)c1cccnc1,-3.0929,3.598900000000002,67.89550000000004,17,8,94,1,39.19,103.21059745956359,311.258065344895
Clc1ccccc1c2cc(Cl)c(Cl)cc2Cl,-7.2505,5.967200000000001,71.91800000000002,16,1,82,2,0.0,113.70156223308766,534.5371240740591
Clc1ccccc1c2cc(Cl)c(Cl)c(Cl)c2,-6.9069,5.967200000000001,71.91800000000002,16,1,82,2,0.0,113.70156223308766,511.2871240740591
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2,-7.3149,6.620600000000001,76.928,17,1,88,2,0.0,124.00482845996933,554.0989383657761
[H+].[H+].[Cl-].[Cl-].OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,-1.8388,-5.906200000000003,122.19300000000003,34,12,188,2,163.18,212.10729850339152,938.9890130182928
CCSC(=S)NC(C)C(O)=O,-1.2343,1.0871,50.96350000000002,11,3,64,0,49.33,75.55146990823054,160.66127285260654
ClCCN(CCCl)[P]1(=O)NCCCCO1,-0.9624,2.2741,63.80820000000004,15,5,90,0,41.57000000000001,100.8064771218949,212.6872089127504
CCCc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-3.3075,1.8736000000000002,75.56690000000002,19,5,102,2,97.97,115.28196524249591,649.5896384824972
CCOC(=O)[C@@H](C)Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1,-5.6042,4.603900000000003,92.25800000000002,25,6,130,3,70.79,148.81427368974866,874.8087391960876
Cn1nc(C)c(C(=O)c2ccc(Cl)cc2Cl)c1OCC(=O)c3ccccc3,-2.6514,4.528020000000003,104.10700000000003,27,6,138,3,61.190000000000005,166.0206574439266,1013.5663386580753
COC(=O)C(C)N(C(=O)Cc1ccccc1)c2c(C)cccc2C,-3.9442,3.440640000000002,95.02600000000005,24,5,126,2,46.61,142.6044573405317,704.6687495366207
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-6.5587,6.177980000000004,107.95400000000001,28,6,144,2,59.32000000000001,173.83020897810317,930.2980937199306
NC(=O)C(=NO)C(N)=O,-0.0384,-2.2128,27.61030000000001,9,2,50,0,118.77000000000001,50.115555588269835,157.1417863019849
OC(=O)C(Br)=C(Br)Br,-1.3593,2.4248000000000003,41.4428,8,1,46,0,37.3,71.33793089360236,135.4639615981846
OC(=O)C(Br)=C(Br)I,-1.0197,2.4649,46.5358,8,1,46,0,37.3,76.73222140900464,138.21884910034808
CC[S](=O)(=O)N[S](=O)(=O)CC,0.5413,-0.7245999999999999,42.05730000000001,11,4,68,0,80.31,66.90549133945757,268.9837596826682
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,-4.7009,3.6038000000000023,83.47770000000004,22,7,116,2,56.790000000000006,129.36522786971653,568.9726260550095
CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(C)c1,-8.8809,5.2315800000000054,121.63540000000006,33,10,170,2,144.98,191.4226745136041,1111.6113426912652
FC(F)(F)c1nc(Cl)sc1C(=O)OCc2ccccc2,-5.8085,4.172300000000003,67.68750000000001,20,3,106,2,39.19,120.51827468531988,612.9101502392826
CC=Cc1ccc(O)c(O)c1,-1.3505,2.1309000000000005,44.479600000000026,11,1,58,1,40.46,65.42509393489455,276.89126405626786
CC(C)=CC1C(C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C,-3.5321,1.6229,83.79900000000004,23,5,124,0,66.92,135.99406378083677,610.5731319173833
CN(C(=O)COc1sc2ccccc2n1)c3ccccc3,-4.8727,3.3381000000000016,84.96700000000003,21,4,106,3,42.43000000000001,126.15990045159806,722.072669149979
Clc1cccc(c1)c2cc(Cl)c(Cl)cc2Cl,-7.1299,5.967200000000001,71.91800000000002,16,1,82,2,0.0,113.70156223308766,534.5371240740591
Clc1ccccc1c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.3999,6.6206000000000005,76.92800000000003,17,1,88,2,0.0,124.00482845996933,551.098938365776
Clc1ccc(c(Cl)c1Cl)c2c(Cl)cccc2Cl,-6.7798,6.620600000000001,76.92800000000001,17,1,88,2,0.0,124.00482845996935,557.0989383657761
CCCCCCOC(=O)C(C)OC(=O)C(C)O,-2.4884,1.4223999999999999,62.33580000000005,17,8,100,0,72.83,102.09798269748954,237.0504873069013
Cc1cc(C)nc(n1)C(N)=O,0.1216,0.19234000000000007,40.023900000000005,11,1,58,1,68.87,64.4669382216363,275.4872022742226
Fc1ccc(cc1)C(=O)C2CCN(CC2)CCN3C(=O)Nc4ccccc4C3=O,-4.5971,2.4238,108.72320000000002,29,5,150,3,75.17,166.1430704406891,1142.4164996007075
Nc1c(Cl)c(Oc2ccccc2)ccc1[N+]([O-])=O,-5.0248,3.622700000000001,69.0348,18,3,92,2,78.38999999999999,107.89817520146207,587.3764362570621
CCOc1ccc(NC(=O)NN)cc1,-1.6471,1.0804999999999998,53.95280000000001,14,3,76,1,76.38,82.21104787670122,297.430305853274
Clc1ccccc1c2nnc(nn2)c3ccccc3Cl,-5.4817,3.907400000000001,78.51400000000002,20,2,98,3,51.56,124.96762304598386,679.6675410900484
COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(C)cc(C)n2,-3.1742,1.39044,88.62770000000003,25,4,132,2,127.35,144.0495935486626,907.0190014647743
Clc1cccc(c1)c2ccc(Cl)c(Cl)c2Cl,-6.77,5.967200000000001,71.91800000000002,16,1,82,2,0.0,113.70156223308766,534.5371240740591
Clc1ccc(cc1)c2cc(Cl)cc(Cl)c2Cl,-6.77,5.967200000000001,71.91800000000002,16,1,82,2,0.0,113.70156223308766,517.2871240740591
Clc1cccc(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.76,6.6206000000000005,76.92800000000003,17,1,88,2,0.0,124.00482845996933,551.098938365776
Clc1ccc(cc1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.3102,6.6206000000000005,76.92800000000001,17,1,88,2,0.0,124.00482845996932,560.0989383657761
Clc1ccc(cc1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.95,6.6206000000000005,76.92800000000003,17,1,88,2,0.0,124.00482845996933,560.0989383657761
Clc1ccc(cc1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.6505,7.274,81.938,18,1,94,2,0.0,134.308094686851,620.4500798683472
Clc1ccc(cc1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.48,7.274,81.938,18,1,94,2,0.0,134.308094686851,594.2000798683472
Clc1ccc(Cl)c(c2cc(Cl)c(Cl)c(Cl)c2)c1Cl,-8.27,7.274000000000001,81.938,18,1,94,2,0.0,134.308094686851,597.2000798683472
Clc1cc(Cl)cc(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.2696,7.274000000000001,81.938,18,1,94,2,0.0,134.308094686851,573.9500798683472
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.9706,7.9274000000000004,86.94800000000001,19,1,100,2,0.0,144.61136091373268,634.6079666719705
Clc1cc(Cl)c(c2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1Cl,-9.1,7.9274000000000004,86.94800000000001,19,1,100,2,0.0,144.61136091373268,640.6079666719704
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.48,8.580799999999998,91.95800000000001,20,1,106,2,0.0,154.91462714061439,655.0791147319975
Clc1cc(cc(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.6997,8.580799999999998,91.95800000000001,20,1,106,2,0.0,154.91462714061436,655.0791147319975
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.4901,7.9274000000000004,86.94800000000001,19,1,100,2,0.0,144.61136091373268,614.3579666719705
Brc1ccc(Br)c(C=O)c1,-3.8003,3.0241000000000007,47.2295,10,1,52,1,17.07,75.69296254522007,257.78306142431705
O[S](=O)(=O)C(Cl)[S](O)(=O)=O,0.6765,-0.7155999999999996,32.7382,10,2,62,0,108.73999999999998,62.29978927479247,264.6395178222046
CC(C)(C)C(Br)C(=O)NC(C)(C)c1ccccc1,-4.9455,3.847500000000003,79.78070000000005,18,3,100,1,29.1,118.29481403835962,406.25182000908245
Clc1cccc(c1Cl)c2c[nH]cc2C#N,-4.6937,3.8601800000000015,60.96370000000002,15,1,74,2,39.58,97.06171199620395,537.7612169009802
N#CC(=N\OCC1OCCO1)/c2ccccc2,-4.0649,1.3037800000000002,60.23600000000003,17,4,88,1,63.84,99.19780100767487,419.12692355943756
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n2cncn2,-4.5619,3.7757000000000023,84.68680000000005,21,4,114,2,50.94,134.27073977020393,593.4613526947602
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(O)=O,-1.3609,1.6046,100.15250000000007,27,9,148,1,95.94,159.23680270316586,649.031972845491
CCO[P](=O)(Cc1ccc(cc1)c2sc3ccccc3n2)OCC,-4.0017,5.7294000000000045,99.61850000000005,24,7,126,3,48.42,145.54491455599887,817.0861935598617
CCN1CC(=O)N=C1N,-0.165,-0.8367999999999998,33.87639999999999,9,1,50,0,58.69,53.349757285006724,163.5860425472368
OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc2cccc(Cl)c2Cl,-4.5051,6.5575,97.8565,24,3,126,2,66.39999999999999,165.70511905153586,868.3187759496615
O[S](=O)(=O)C(Cl)([S](O)(=O)=O)[S](O)(=O)=O,0.5366,-1.5000999999999993,43.2298,14,3,86,0,163.10999999999996,83.92842528483308,439.7730537379757
CCOC(=O)[C@H](C)NC(=O)CCl,-0.4628,0.293,44.957700000000024,12,4,70,0,55.4,76.21862155429332,172.0344235629434
CSCOC(=O)c1ccccc1OC(C)=O,-2.6404,2.0892,61.54850000000003,16,4,86,1,52.6,97.92935837594655,389.3258818636124
CC(=O)Oc1ccccc1C(=O)OC[S](C)=O,-1.7824,1.1047,62.099900000000034,17,4,92,1,69.67000000000002,101.18050255415719,454.9299418941322
CC(=O)Oc1ccccc1C(=O)OC[S](C)(=O)=O,-3.3936,0.7708,62.877300000000034,18,4,98,1,86.74000000000001,104.43164673236785,560.6510991673838
CC(Oc1ccccc1Cl)C(O)=O,-2.2232,2.1919,49.17780000000002,13,3,70,1,46.53,80.89879677131512,311.48305328030176
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(O)=O,-6.0604,3.9274000000000022,88.78980000000004,24,5,122,3,81.53999999999999,142.19039670051427,883.3978671069486
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-3.3651,2.492400000000001,75.82080000000003,22,4,112,3,50.94,125.22766175637412,759.326800407434
Clc1cccc(c2cc(Cl)c(Cl)c(Cl)c2)c1Cl,-7.4052,6.620600000000001,76.92800000000003,17,1,88,2,0.0,124.00482845996933,554.0989383657761
[NH4+].C[P](O)(=O)CCC(N)C([O-])=O,0.8397,-1.2699000000000005,44.20050000000003,12,4,74,0,139.95000000000002,70.80092030903172,189.887241290925
CC(C)C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(O)=O,,-0.9346999999999979,65.68060000000003,18,7,104,0,121.52000000000001,106.10708728835176,317.4101859627742
CCOC(=O)N(C)CC,-0.4189,1.0946,35.32599999999999,9,2,54,0,29.54,55.598862599566594,93.05865002596164
CCCS[P](=O)(OCC)Oc1cnn(c1)c2ccc(Cl)cc2,-4.0388,5.192300000000004,91.18350000000004,22,8,120,2,53.35,138.7854331052319,647.7924362052639
CCOC(=O)COC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,-5.8729,4.779200000000003,96.53990000000003,30,7,160,2,104.97,171.79467805870897,978.7377471522177
CCOC(CC(C)O)OCC,0.0909,1.1564,43.33780000000001,11,6,68,0,38.69,68.31517003981557,77.40635591286735
NN=C1N=CNc2nccnc12,-1.8632,-0.8726999999999998,41.4341,12,0,60,2,92.84,67.19700877812603,453.2950056993626
COCC(=O)N(N1CCOC1=O)c2c(C)cccc2C,-1.913,1.6500399999999997,73.33200000000004,20,4,108,1,59.080000000000005,117.38504690088361,509.65523041377065
CCCCCCNC(=O)c1cccnc1,-2.5221,2.3917,60.71220000000004,15,6,82,1,41.99,90.91703018487152,284.9334103555799
CCC1(C(=O)NC(=O)N(CC(O)CO)C1=O)c2ccccc2,-1.7872,-0.23399999999999976,76.75530000000002,22,5,118,1,106.94,127.09278065387197,588.8554199618068
C[C@H]1C(SC(=O)N1C(=O)NC2CCCCC2)c3ccc(Cl)cc3,-5.8487,4.980700000000004,93.88570000000003,23,2,124,1,49.410000000000004,145.49322037694705,586.7610929462428
CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1,-5.2826,5.003300000000004,91.71200000000003,27,8,146,2,57.650000000000006,154.62644621902348,730.1151369452534
COC(=O)c1sccc1[S](=O)(=O)NC(=O)Nc2nc(C)nc(OC)n2,-2.2379,0.5471199999999999,86.11470000000003,25,5,134,2,149.46999999999997,146.0231500295275,910.4696135150817
Cc1c(F)c(F)c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)c(F)c1F,-7.3209,5.551820000000002,81.55900000000003,27,4,150,1,26.3,154.4874135690621,785.4755517428026
CCC(CC)C(=O)N(CC)CC,-1.0876,2.2910000000000004,52.000000000000036,12,5,72,0,20.310000000000002,75.94508582764615,111.80026905978025
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,-7.1447,4.585600000000005,115.45480000000006,30,6,168,0,72.83,180.4455306596892,706.3275441224729
CCCCC(O)(Cn1cncn1)c2ccc(Cl)cc2Cl,-4.2668,3.6629000000000023,79.90580000000004,20,6,108,2,50.94,127.90579765580736,559.551588526042
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,-6.8068,6.810600000000006,120.24540000000006,27,5,146,2,33.29,169.0749104278515,747.7056243636326
CCOc1ccc(cc1)C(C)(C)COCc2cccc(Oc3ccccc3)c2,-8.5758,6.372000000000007,113.25100000000005,28,9,146,3,27.69,167.44082202092187,854.4761380608963
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(c1)C(O)=O,-2.3153,1.6333000000000002,78.49700000000003,21,4,112,1,91.65,122.85710371263205,637.0510551284292
COC(=O)c1ccc(C)cc1C2=NC(C)(C(C)C)C(=O)N2,-2.4599,2.07272,80.44120000000004,21,3,112,1,67.75999999999999,123.95676720899638,634.4093015647204
CCCCCCCCNC(=O)c1cccnc1,-3.0081,3.1719000000000017,69.94620000000005,17,8,94,1,41.99,103.64691441366476,311.258065344895
CCCCCCCCCNC(=O)c1cccnc1,-3.1398,3.562000000000002,74.56320000000005,18,9,100,1,41.99,110.01185652806137,324.52530324450765
CCCCCCCCCCNC(=O)c1cccnc1,-3.0765,3.9521000000000024,79.18020000000006,19,10,106,1,41.99,116.376798642458,337.8619866614546
CCCCCCCCCCCNC(=O)c1cccnc1,-3.0266,4.342200000000004,83.79720000000006,20,11,112,1,41.99,122.74174075685461,351.2674535278891
CCCCCCCCCCCCNC(=O)c1cccnc1,-3.2078,4.732300000000004,88.41420000000006,21,12,118,1,41.99,129.10668287125122,364.74089254960785
CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.3383,2.6400000000000006,61.735000000000035,16,2,86,1,29.54,99.90743037846106,417.2347167860316
COc1nc(C)nc(NC(=O)N[S](=O)(=O)c2ccccc2OCCCl)n1,-4.0989,1.3166199999999995,93.11320000000003,26,7,140,2,132.4,154.52453088595394,893.0462737019291
ON=C1C=CC(=NO)c2ncccc12,-3.7998,1.008,50.02400000000001,14,0,70,1,78.07000000000001,79.70257484738465,408.12521826598567
CC(C)(C)[C@H](O)[C@H](Oc1ccc(Cl)cc1)n2cncn2,-3.9524,2.916100000000001,76.60080000000004,20,4,108,2,60.17,122.71607665843257,534.5467010238787
OC(c1ccccc1)c2cc(Cl)ccc2NC(=O)c3ccncc3,-5.5299,4.069000000000003,94.146,24,4,120,3,62.22,144.30400800409421,838.5003414341286
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,-5.3694,4.0218000000000025,91.93620000000006,24,7,130,2,73.59,141.67678464858872,682.544365262882
CCOC(C)CCO,-0.3736,0.7938000000000001,32.79079999999998,8,4,50,0,29.46,50.471740581515476,39.79319390447952
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,-6.6262,6.662420000000005,107.16300000000001,29,5,154,2,26.3,172.88236616342118,932.8842878795631
Cn1nc(C)c(C(=O)c2ccc(Cl)c(C)c2Cl)c1OCC(=O)c3ccc(C)cc3,-6.5209,5.144860000000005,113.58100000000003,29,6,150,3,61.190000000000005,178.75054167271986,1102.235435583319
COC(=O)c1ccccc1C[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,-3.534,0.9319000000000001,97.69570000000003,28,7,150,2,145.81,160.64162612207298,956.4580994504172
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F,-7.3023,4.511700000000001,79.22090000000001,24,2,126,2,58.2,141.9098241871261,825.7595339075732
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)O\N=C(\C)SC,-4.3005,3.7698000000000027,106.56100000000005,26,9,144,1,71.44,162.8819044346933,598.9306006286001
Fc1ccc(NC(=O)c2cccnc2Oc3cccc(c3)C(F)(F)F)c(F)c1,-6.8969,5.423200000000001,90.06620000000004,28,4,144,3,51.22,155.1477302691546,1021.2009784094427
OC(=O)C(I)=C(Br)I,-1.2891,2.5050000000000003,51.62879999999999,8,1,46,0,37.3,82.12651192440691,138.21884910034808
CC(C)(C)[C@H](O)\C(=C/c1ccc(Cl)cc1)n2cncn2,-4.5403,3.3366000000000025,81.10280000000003,20,3,106,2,50.94,123.27787051113805,582.5812288159723
CC(C)(C)C(O)\C(=C/c1ccc(Cl)cc1)n2cncn2,-4.5403,3.3366000000000025,81.10280000000003,20,3,106,2,50.94,123.27787051113805,582.5812288159723
CC(C)(C)C(O)\C(=C/c1ccc(Cl)cc1Cl)n2cncn2,-4.9115,3.990000000000003,86.11280000000004,21,3,112,2,50.94,133.58113673801967,645.4334956902824
CCCC(=O)N(CS[P](=S)(OC)OC)c1ccccc1Cl,-5.204,4.681100000000004,94.60700000000006,21,8,118,1,38.77,139.60266286998532,521.8927658894296
OC(=O)c1ccc(c2cccnc12)[N+]([O-])=O,-3.1656,1.8411999999999995,55.356700000000004,16,2,80,2,93.32999999999998,89.30638932131485,541.8887652577182
CCOC(=O)C1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-5.2203,2.798400000000001,75.46700000000003,21,3,112,1,72.91,130.05818964985576,612.7376764418274
Nc1ncc2ncn(COCCO)c2n1,-1.0775,-0.6251000000000002,52.77320000000001,15,4,80,2,99.08,85.53363952358676,455.22879668985246
CC(Oc1ccc(Cl)c(C)c1Cl)C(=O)Nc2ccccc2,-7.0057,4.7078200000000034,86.36070000000002,21,4,110,2,38.33,133.3797277500695,644.2252779339522
CCCCCS[S](=O)CCCCC,-3.1711,3.7637000000000027,64.51740000000005,13,9,80,0,17.07,88.92105637268983,126.09315325521614
COCCCCC=O,0.4574,1.002,31.790999999999983,8,5,48,0,26.3,49.83902892936324,52.49022499567306
CCC(=O)OCc1ccc(Cl)cc1Cl,-3.0665,3.446600000000002,56.54900000000003,14,3,76,1,26.3,92.77277136039737,336.8939251082797
C[Si](Cn1cncn1)(c2ccc(F)cc2)c3ccc(F)cc3,-3.7665,1.9885,83.70800000000001,22,4,112,3,30.71,127.81441524955524,694.5768004074342
CCN(C(C)C(C)C)C(=O)SCc1ccccc1,-4.7337,4.406200000000004,79.81300000000005,18,5,100,1,20.310000000000002,114.76034794467884,364.01616778904935
COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(OC(F)F)cc(OC(F)F)n2,-5.152,1.9763999999999997,92.41770000000002,31,8,168,2,145.81,170.9388256193813,1040.8291231621463
Clc1ccc(CSC(Cn2cncn2)=Nc3ccc(Cl)cc3Cl)cc1,-5.3842,5.901900000000002,106.326,25,5,128,3,43.07,164.39553050459259,864.1092897397374
CCc1cccc(C)c1N(COC(C)C)C(=O)CCl,-3.1882,3.511720000000002,79.85100000000004,19,6,106,1,29.54,120.05404937570212,432.153792738549
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)c(Oc3ncc(cc3Cl)C(F)(F)F)c2,-7.4033,6.439600000000003,108.6179,33,4,172,3,80.32000000000001,191.8305891209664,1217.802595817716
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,-4.0022,3.440900000000002,74.01970000000004,19,6,106,1,56.790000000000006,113.40296000684228,417.90703313914366
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(cc2Cl)C(F)(F)F)cc1,-5.8739,4.893100000000004,98.30700000000004,29,9,158,2,66.88000000000001,170.043257675412,814.4821746849314
CCc1cccc(CC)c1N(COC\C=C/C)C(=O)CCl,-4.0287,3.9334000000000033,89.03700000000005,21,8,116,1,29.54,132.0943305723111,463.428493989665
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,-6.3508,4.335100000000004,105.37600000000003,29,8,156,1,72.91,173.14456155535973,838.8725807118725
COCC(C)N(C(=O)CCl)c1c(C)scc1C,-2.3614,2.9716400000000016,73.33700000000003,17,5,96,1,29.54,111.32947053171699,372.3573895504902
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N3CCCO3,-4.5922,4.111900000000003,93.14500000000004,25,5,132,2,60.89,154.71452925136705,748.8131085897071
CC(C)C12CCC(C)(O1)C(C2)OCc3ccccc3C,,4.2478200000000035,80.66600000000005,20,4,110,1,18.46,122.02613664421156,495.94651892435473
FC(F)(F)C(=N/OCC1OCCO1)/c2ccc(Cl)cc2,-4.0138,2.9959000000000016,65.68800000000003,20,4,110,1,40.05,117.6050937618665,469.83104579516976
OC(=O)C(Br)=C(Cl)Br,-1.0071,2.2687000000000004,38.3688,8,1,46,0,37.3,67.77364951484269,138.21884910034808
OC(=O)C(Cl)=C(Br)Br,-0.6873,2.2687000000000004,38.3688,8,1,46,0,37.3,67.77364951484269,138.21884910034808
CC(O)C([N+]([O-])=O)[N+]([O-])=O,0.0789,-0.7533000000000001,29.457599999999996,10,3,58,0,106.50999999999999,55.56932045381838,140.97205302419658
Cc1cc(C)nc(N\N=C(\C)c2ccccc2C)n1,-3.1959,3.237960000000002,78.51870000000004,19,3,98,2,50.17,113.1678245491402,597.042681183157
CN1C(=O)N=CC2=C1NC(=O)N2,-0.794,-1.0501000000000005,41.9554,12,0,62,2,83.53999999999999,65.87912981616546,532.2070408010901
